НомерСделки,ДатаСделки,КолвоСчетов,НомерСчета,ДатаСчета,Сумма
CR014353,4020-07-06 13:35:14,2,CR016948,4020-07-09 17:47:26,100417.35
CR014355,4020-07-01 19:59:43,2,CR016811,4020-07-08 13:00:38,0.0
CR014355,4020-07-01 19:59:43,2,CR017193,4020-07-27 09:59:26,0.0
CR014366,4020-07-06 18:41:59,2,CR016791,4020-07-06 08:11:54,0.0
CR014366,4020-07-06 18:41:59,2,CR016792,4020-07-06 08:13:16,600.0
CR014378,4020-07-07 13:04:20,2,CR018796,4020-09-01 00:00:00,261000.0
CR014378,4020-07-07 13:04:20,2,CR018800,4020-09-23 17:36:24,17500.0
CR014386,4020-07-10 00:00:00,2,CR017484,4020-07-10 00:00:00,24100.0
CR014386,4020-07-10 00:00:00,2,CR016782,4020-07-10 16:17:48,5000.0
CR014393,4020-07-07 18:58:35,2,CR016807,4020-07-08 10:17:19,5450.0
CR014393,4020-07-07 18:58:35,2,CR016815,4020-07-08 13:54:10,0.0
CR014422,4020-07-08 13:26:51,2,CR016901,4020-07-16 00:00:00,99298.88
CR014422,4020-07-08 13:26:51,2,CR017423,4020-07-16 16:24:39,3050.0
CR014444,4020-07-08 20:04:41,2,CR016867,4020-07-08 08:28:57,0.0
CR014444,4020-07-08 20:04:41,2,CR016868,4020-07-08 08:29:33,500.0
CR014445,4020-07-09 13:04:13,2,CR017160,4020-07-22 00:00:00,35604.47
CR014445,4020-07-09 13:04:13,2,CR017161,4020-07-22 20:58:47,0.0
CR014468,4020-07-10 09:46:40,2,CR017015,4020-07-16 08:38:15,0.0
CR014468,4020-07-10 09:46:40,2,CR017016,4020-07-16 08:38:54,300.0
CR014469,4020-07-10 10:23:43,2,CR016872,4020-07-10 10:39:33,0.0
CR014469,4020-07-10 10:23:43,2,CR016873,4020-07-10 10:39:52,280.0
CR014471,4020-07-10 11:37:28,2,CR017603,4020-08-04 00:00:00,0.0
CR014471,4020-07-10 11:37:28,2,CR017553,4020-08-05 17:02:38,63375.1
CR014472,4020-07-10 12:36:33,2,CR016921,4020-07-13 13:42:05,0.0
CR014472,4020-07-10 12:36:33,2,CR017024,4020-07-15 17:02:31,18149.16
CR014478,4020-07-01 00:00:00,2,CR017331,4020-07-29 13:43:32,0.0
CR014478,4020-07-01 00:00:00,2,CR017332,4020-07-29 13:43:54,0.0
CR014484,4020-07-10 00:00:00,2,CR016961,4020-07-15 00:00:00,350.0
CR014484,4020-07-10 00:00:00,2,CR017013,4020-07-15 17:01:49,85.0
CR014486,4020-07-10 00:00:00,2,CR016963,4020-07-15 00:00:00,200.0
CR014486,4020-07-10 00:00:00,2,CR017011,4020-07-15 16:59:34,130.0
CR014495,4020-07-01 19:59:47,2,CR017315,4020-07-29 13:07:17,0.0
CR014495,4020-07-01 19:59:47,2,CR017316,4020-07-29 13:07:55,0.0
CR014496,4020-07-15 00:00:00,2,CR017320,4020-07-29 13:17:04,0.0
CR014496,4020-07-15 00:00:00,2,CR017321,4020-07-29 13:17:18,0.0
CR014502,4020-07-13 17:20:32,2,CR017224,4020-07-27 13:57:51,0.0
CR014502,4020-07-13 17:20:32,2,CR017225,4020-07-27 13:58:11,900.0
CR014528,4020-07-14 11:04:10,2,CR016943,4020-07-14 11:57:21,1699.0
CR014528,4020-07-14 11:04:10,2,CR016944,4020-07-14 11:57:59,1037.0
CR014532,4020-07-14 11:31:27,2,CR016941,4020-07-14 11:54:22,2146.0
CR014532,4020-07-14 11:31:27,2,CR016942,4020-07-14 11:54:59,944.0
CR014537,4020-07-14 12:19:35,2,CR018116,4020-08-31 11:58:52,52109.52
CR014537,4020-07-14 12:19:35,2,CR018229,4020-08-31 17:00:37,12250.0
CR014544,4020-07-14 13:24:39,2,CR017157,4020-07-22 20:58:45,24704.08
CR014544,4020-07-14 13:24:39,2,CR017159,4020-07-22 20:58:46,613.0
CR014547,4020-07-14 14:28:16,2,CR017755,4020-07-30 00:00:00,1399.56
CR014547,4020-07-14 14:28:16,2,CR017711,4020-08-19 00:00:00,42988.26
CR014590,4020-07-16 00:00:00,2,CR017084,4020-07-21 11:06:09,1480.0
CR014590,4020-07-16 00:00:00,2,CR017085,4020-07-21 11:06:41,42.0
CR014594,4020-07-07 00:00:00,2,CR017282,4020-07-13 15:50:32,33438.68
CR014594,4020-07-07 00:00:00,2,CR017611,4020-07-13 15:50:33,800.0
CR014616,4020-07-17 00:00:00,2,CR017223,4020-07-27 13:47:01,0.0
CR014616,4020-07-17 00:00:00,2,CR017443,4020-08-03 13:27:32,1950.0
CR014631,4020-07-17 18:24:22,2,CR017058,4020-07-17 15:36:10,5640.0
CR014631,4020-07-17 18:24:22,2,CR017059,4020-07-17 15:36:35,0.0
CR014637,4020-08-04 00:00:00,2,CR017719,4020-08-04 00:00:00,0.0
CR014637,4020-08-04 00:00:00,2,CR017720,4020-08-04 00:00:00,558.0
CR014657,4020-07-14 19:35:06,2,CR017068,4020-07-14 08:45:26,0.0
CR014657,4020-07-14 19:35:06,2,CR017069,4020-07-14 08:45:50,500.0
CR014658,4020-07-20 16:33:06,2,CR017092,4020-07-20 12:34:43,0.0
CR014658,4020-07-20 16:33:06,2,CR017093,4020-07-20 12:35:10,1800.0
CR014684,4020-07-21 10:47:14,2,CR019404,4020-10-12 00:00:00,93276.58
CR014684,4020-07-21 10:47:14,2,CR019492,4020-10-19 16:24:39,0.0
CR014690,4020-07-21 13:20:00,2,CR017174,4020-07-27 00:00:00,77910.81
CR014690,4020-07-21 13:20:00,2,CR017263,4020-07-28 16:11:59,0.0
CR014709,4020-07-22 09:55:55,2,CR017245,4020-08-03 00:00:00,57367.1
CR014709,4020-07-22 09:55:55,2,CR017446,4020-08-03 14:19:14,1600.0
CR014712,4020-07-22 10:20:17,2,CR017244,4020-07-31 00:00:00,56957.25
CR014712,4020-07-22 10:20:17,2,CR017445,4020-07-31 16:22:14,1600.0
CR014718,4020-07-20 22:12:49,2,CR017137,4020-07-20 14:16:48,0.0
CR014718,4020-07-20 22:12:49,2,CR017138,4020-07-20 14:17:12,600.0
CR014731,4020-07-23 09:18:31,2,CR017177,4020-07-24 11:23:44,63681.6
CR014731,4020-07-23 09:18:31,2,CR017178,4020-07-24 11:42:13,29178.65
CR014752,4020-07-01 19:59:50,2,CR017322,4020-07-29 13:24:54,0.0
CR014752,4020-07-01 19:59:50,2,CR017323,4020-07-29 13:25:10,0.0
CR014753,4020-07-24 11:01:09,2,CR018830,4020-09-28 11:17:24,79565.4
CR014753,4020-07-24 11:01:09,2,CR019095,4020-09-30 16:35:16,0.0
CR014755,4020-07-24 00:00:00,2,CR017277,4020-07-24 16:31:55,13235.13
CR014755,4020-07-24 00:00:00,2,CR017276,4020-07-28 17:30:17,24786.15
CR014784,4020-07-25 11:10:45,2,CR017228,4020-07-25 00:00:00,79.5
CR014784,4020-07-25 11:10:45,2,CR017953,4020-07-25 14:44:42,281.0
CR014787,4020-07-27 09:44:23,2,CR017310,4020-07-29 12:45:57,0.0
CR014787,4020-07-27 09:44:23,2,CR017311,4020-07-29 12:46:24,4200.0
CR014792,4020-07-14 19:35:07,2,CR017444,4020-07-31 00:00:00,184954.78
CR014792,4020-07-14 19:35:07,2,CR017488,4020-07-31 16:22:16,5249.0
CR014807,4020-07-23 17:27:51,2,CR018500,4020-07-23 11:34:34,2400.0
CR014807,4020-07-23 17:27:51,2,CR017247,4020-07-23 12:58:37,0.0
CR014811,4020-08-20 00:00:00,2,CR017908,4020-08-20 14:16:13,750.0
CR014811,4020-08-20 00:00:00,2,CR017909,4020-08-20 14:16:35,0.0
CR014838,4020-07-29 09:41:16,2,CR019762,4020-10-28 00:00:00,73750.3
CR014838,4020-07-29 09:41:16,2,CR019763,4020-10-28 17:09:27,7676.4
CR014857,4020-07-29 15:01:14,2,CR018526,4020-08-31 00:00:00,18020.72
CR014857,4020-07-29 15:01:14,2,CR018527,4020-09-14 16:53:07,8312.0
CR014861,4020-09-23 00:00:00,2,CR018744,4020-09-23 09:07:49,1440.0
CR014861,4020-09-23 00:00:00,2,CR018745,4020-09-23 09:08:00,240.0
CR014881,4020-07-29 00:00:00,2,CR017917,4020-07-29 16:49:33,360.0
CR014881,4020-07-29 00:00:00,2,CR017509,4020-07-31 00:00:00,220.0
CR014892,4020-07-29 17:52:59,2,CR017376,4020-07-29 14:18:50,0.0
CR014892,4020-07-29 17:52:59,2,CR017377,4020-07-29 14:19:20,1800.0
CR014894,4020-07-31 12:57:12,2,CR017466,4020-07-31 10:08:29,0.0
CR014894,4020-07-31 12:57:12,2,CR017467,4020-07-31 10:09:01,2400.0
CR014895,4020-07-31 12:58:57,2,CR017468,4020-07-31 10:19:56,0.0
CR014895,4020-07-31 12:58:57,2,CR017469,4020-07-31 10:20:40,2400.0
CR014910,4020-08-03 09:35:57,2,CR018786,4020-09-23 17:36:21,115732.16
CR014910,4020-08-03 09:35:57,2,CR018785,4020-09-24 10:04:57,0.0
CR014935,4020-08-03 13:04:03,2,CR017529,4020-08-03 16:41:14,5640.0
CR014935,4020-08-03 13:04:03,2,CR017530,4020-08-03 16:42:10,0.0
CR014962,4020-08-04 13:39:47,2,CR019661,4020-10-26 11:26:49,369961.73
CR014962,4020-08-04 13:39:47,2,CR019662,4020-10-26 11:27:08,0.0
CR014967,4020-08-04 13:51:59,2,CR019268,4020-10-02 16:48:55,159065.18
CR014967,4020-08-04 13:51:59,2,CR019270,4020-10-08 12:31:24,0.0
CR014968,4020-07-29 00:00:00,2,CR017516,4020-08-05 11:16:40,15183.66
CR014968,4020-07-29 00:00:00,2,CR017851,4020-08-05 17:02:42,414.0
CR014984,4020-08-05 10:09:51,2,CR018839,4020-09-28 15:20:32,0.0
CR014984,4020-08-05 10:09:51,2,CR019011,4020-10-02 10:32:20,0.0
CR014987,4020-08-05 10:18:21,2,CR017512,4020-10-08 00:00:00,4000.0
CR014987,4020-08-05 10:18:21,2,CR019323,4020-10-09 15:17:59,18500.0
CR014994,4020-08-05 11:07:09,2,CR017926,4020-08-20 15:23:52,0.0
CR014994,4020-08-05 11:07:09,2,CR017928,4020-08-20 15:27:26,16935.92
CR015001,4020-08-31 00:00:00,2,CR017971,4020-08-25 09:39:50,0.0
CR015001,4020-08-31 00:00:00,2,CR018038,4020-08-26 16:30:27,900.0
CR015002,4020-08-04 17:18:42,2,CR017548,4020-08-04 11:29:30,0.0
CR015002,4020-08-04 17:18:42,2,CR017549,4020-08-04 11:30:04,1200.0
CR015006,4020-08-04 17:18:44,2,CR017551,4020-08-04 11:39:49,0.0
CR015006,4020-08-04 17:18:44,2,CR017552,4020-08-04 11:40:20,1800.0
CR015026,4020-08-01 12:00:01,2,CR017891,4020-08-19 15:09:41,0.0
CR015026,4020-08-01 12:00:01,2,CR018246,4020-09-02 15:03:08,0.0
CR015028,4020-08-05 17:29:26,2,CR019827,4020-10-30 18:14:42,0.0
CR015028,4020-08-05 17:29:26,2,CR019828,4020-10-30 18:14:43,0.0
CR015032,4020-08-06 11:26:02,2,CR018219,4020-08-14 00:00:00,40354.42
CR015032,4020-08-06 11:26:02,2,CR018220,4020-08-19 15:59:01,0.0
CR015035,4020-08-06 11:35:58,2,CR017644,4020-08-10 13:01:56,0.0
CR015035,4020-08-06 11:35:58,2,CR017645,4020-08-10 13:02:20,300.0
CR015041,4020-08-06 14:19:53,2,CR017563,4020-08-06 14:43:23,0.0
CR015041,4020-08-06 14:19:53,2,CR017605,4020-08-07 13:01:03,830.0
CR015042,4020-08-06 14:38:05,2,CR018498,4020-09-01 00:00:00,50058.13
CR015042,4020-08-06 14:38:05,2,CR018816,4020-09-25 10:28:24,0.0
CR015057,4020-08-06 00:00:00,2,CR017913,4020-08-20 14:24:42,29416.32
CR015057,4020-08-06 00:00:00,2,CR018335,4020-08-21 17:20:12,26613.17
CR015060,4020-08-07 11:38:08,2,CR018216,4020-08-21 00:00:00,83350.48
CR015060,4020-08-07 11:38:08,2,CR018217,4020-08-21 17:20:11,0.0
CR015062,4020-08-07 12:35:50,2,CR018852,4020-09-22 00:00:00,19741.54
CR015062,4020-08-07 12:35:50,2,CR018853,4020-09-28 18:14:11,0.0
CR015070,4020-08-07 14:01:34,2,CR017662,4020-08-11 13:12:17,370.0
CR015070,4020-08-07 14:01:34,2,CR018017,4020-08-26 09:39:24,1000.0
CR015088,4020-08-10 12:45:06,2,CR019461,4020-10-22 00:00:00,18943.38
CR015088,4020-08-10 12:45:06,2,CR019608,4020-10-22 16:32:34,4279.63
CR015089,4020-08-10 12:57:13,2,CR018156,4020-08-19 00:00:00,2603.0
CR015089,4020-08-10 12:57:13,2,CR018155,4020-09-01 09:17:17,0.0
CR015095,4020-08-10 16:20:31,2,CR019405,4020-10-12 00:00:00,179986.97
CR015095,4020-08-10 16:20:31,2,CR019490,4020-10-19 16:08:56,0.0
CR015104,4020-08-05 23:19:06,2,CR017726,4020-08-05 16:13:16,0.0
CR015104,4020-08-05 23:19:06,2,CR017727,4020-08-05 16:13:37,1400.0
CR015105,4020-08-06 20:04:25,2,CR017677,4020-08-06 08:14:51,0.0
CR015105,4020-08-06 20:04:25,2,CR017678,4020-08-06 08:15:20,600.0
CR015106,4020-08-05 23:19:07,2,CR017675,4020-08-05 08:05:05,0.0
CR015106,4020-08-05 23:19:07,2,CR017676,4020-08-05 08:07:39,1800.0
CR015115,4020-08-03 00:00:00,2,CR018224,4020-08-19 00:00:00,133819.89
CR015115,4020-08-03 00:00:00,2,CR018225,4020-08-28 16:24:32,0.0
CR015116,4020-08-11 11:59:36,2,CR020561,4020-11-12 16:34:32,0.0
CR015116,4020-08-11 11:59:36,2,CR020559,4020-11-18 00:00:00,98402.84
CR015117,4020-08-11 12:07:48,2,CR020253,4020-11-09 16:31:25,0.0
CR015117,4020-08-11 12:07:48,2,CR019804,4020-11-18 00:00:00,69304.14
CR015124,4020-08-11 13:54:17,2,CR017751,4020-08-11 00:00:00,24512.0
CR015124,4020-08-11 13:54:17,2,CR017752,4020-08-11 18:07:51,9819.87
CR015130,4020-07-31 00:00:00,2,CR018338,4020-08-04 18:49:43,48287.56
CR015130,4020-07-31 00:00:00,2,CR018339,4020-08-04 18:49:44,1231.5
CR015138,4020-08-12 10:52:02,2,CR018105,4020-08-17 16:02:36,0.0
CR015138,4020-08-12 10:52:02,2,CR018049,4020-08-27 10:37:48,0.0
CR015141,4020-08-12 11:05:59,2,CR019058,4020-09-01 00:00:00,95354.36
CR015141,4020-08-12 11:05:59,2,CR019059,4020-09-30 16:35:15,8750.0
CR015147,4020-08-12 13:59:07,2,CR017789,4020-08-13 00:00:00,17320.0
CR015147,4020-08-12 13:59:07,2,CR017791,4020-08-13 16:39:34,15531.0
CR015154,4020-08-12 17:24:20,2,CR020103,4020-11-08 14:56:07,8750.0
CR015154,4020-08-12 17:24:20,2,CR020102,4020-11-18 00:00:00,244002.1
CR015161,4020-08-13 10:38:14,2,CR018496,4020-10-06 00:00:00,24424.77
CR015161,4020-08-13 10:38:14,2,CR019264,4020-10-06 21:46:59,0.0
CR015190,4020-08-14 11:24:51,2,CR018213,4020-08-31 17:00:32,0.0
CR015190,4020-08-14 11:24:51,2,CR018214,4020-08-31 17:00:33,0.0
CR015192,4020-08-14 12:04:18,2,CR018207,4020-08-28 16:24:31,15653.06
CR015192,4020-08-14 12:04:18,2,CR018109,4020-08-30 20:40:39,0.0
CR015193,4020-08-14 13:32:14,2,CR019046,4020-10-02 16:34:49,0.0
CR015193,4020-08-14 13:32:14,2,CR019047,4020-10-02 16:36:48,2235.0
CR015195,4020-08-14 14:47:11,2,CR017860,4020-08-19 08:18:46,0.0
CR015195,4020-08-14 14:47:11,2,CR017861,4020-08-19 08:19:07,2485.0
CR015200,4020-08-03 00:00:00,2,CR017817,4020-08-18 13:45:33,0.0
CR015200,4020-08-03 00:00:00,2,CR018318,4020-08-26 16:54:10,169874.17
CR015222,4020-08-14 18:01:40,2,CR023113,4021-02-19 16:31:48,0.0
CR015222,4020-08-14 18:01:40,2,CR024016,4021-03-25 08:15:53,0.0
CR015241,4020-08-17 16:38:36,2,CR017969,4020-08-25 09:38:11,15345.0
CR015241,4020-08-17 16:38:36,2,CR018272,4020-09-03 10:53:44,10.0
CR015249,4020-08-17 21:02:02,2,CR017875,4020-08-17 10:56:10,5640.0
CR015249,4020-08-17 21:02:02,2,CR017876,4020-08-17 10:56:43,0.0
CR015250,4020-08-17 21:02:03,2,CR017877,4020-08-17 11:28:26,5640.0
CR015250,4020-08-17 21:02:03,2,CR017878,4020-08-17 11:28:54,0.0
CR015254,4020-08-18 11:15:09,2,CR018476,4020-09-07 00:00:00,16778.66
CR015254,4020-08-18 11:15:09,2,CR018475,4020-09-14 11:18:11,0.0
CR015259,4020-08-18 12:03:13,2,CR017996,4020-08-25 15:13:44,450.0
CR015259,4020-08-18 12:03:13,2,CR018098,4020-08-28 15:13:30,80.0
CR015260,4020-08-18 12:07:46,2,CR017995,4020-08-25 15:12:38,550.0
CR015260,4020-08-18 12:07:46,2,CR018095,4020-08-28 15:06:33,80.0
CR015276,4020-08-18 14:00:06,2,CR018274,4020-08-26 00:00:00,0.0
CR015276,4020-08-18 14:00:06,2,CR018050,4020-08-27 10:40:22,0.0
CR015277,4020-08-18 14:01:16,2,CR018273,4020-08-26 00:00:00,0.0
CR015277,4020-08-18 14:01:16,2,CR018052,4020-08-27 10:41:02,0.0
CR015278,4020-08-18 00:00:00,2,CR018312,4020-08-31 17:00:42,134717.71
CR015278,4020-08-18 00:00:00,2,CR018313,4020-08-31 17:00:43,4000.0
CR015332,4020-08-20 12:19:38,2,CR018211,4020-08-25 16:02:05,855.0
CR015332,4020-08-20 12:19:38,2,CR018206,4020-08-28 16:24:30,34211.43
CR015334,4020-09-29 00:00:00,2,CR018909,4020-09-29 16:44:03,680.0
CR015334,4020-09-29 00:00:00,2,CR018910,4020-09-29 16:44:19,2200.0
CR015337,4020-08-20 13:53:58,2,CR018118,4020-08-26 16:54:09,0.0
CR015337,4020-08-20 13:53:58,2,CR018315,4020-09-03 17:27:39,0.0
CR015343,4020-08-20 15:30:13,2,CR018069,4020-08-27 15:34:23,0.0
CR015343,4020-08-20 15:30:13,2,CR018070,4020-08-27 15:34:48,275.0
CR015362,4020-08-21 13:24:15,2,CR020004,4020-11-05 15:00:37,0.0
CR015362,4020-08-21 13:24:15,2,CR020005,4020-11-05 15:01:06,1652.0
CR015363,4020-08-21 13:33:44,2,CR018143,4020-08-31 16:38:00,1255.0
CR015363,4020-08-21 13:33:44,2,CR018809,4020-09-24 14:05:27,16610.0
CR015369,4020-08-21 14:13:06,2,CR017957,4020-08-21 17:10:09,0.0
CR015369,4020-08-21 14:13:06,2,CR018442,4020-09-08 16:48:48,3000.0
CR015371,4020-08-21 14:17:33,2,CR018140,4020-08-31 16:31:30,0.0
CR015371,4020-08-21 14:17:33,2,CR018441,4020-09-08 00:00:00,1600.0
CR015382,4020-08-20 16:14:51,2,CR017982,4020-08-20 10:03:44,0.0
CR015382,4020-08-20 16:14:51,2,CR017983,4020-08-20 10:04:10,600.0
CR015386,4020-08-18 00:00:00,2,CR017964,4020-08-18 09:05:21,0.0
CR015386,4020-08-18 00:00:00,2,CR017965,4020-08-18 09:05:57,1200.0
CR015388,4020-09-22 00:00:00,2,CR018667,4020-09-22 13:33:36,0.0
CR015388,4020-09-22 00:00:00,2,CR018668,4020-09-22 13:33:54,2260.0
CR015392,4020-08-19 19:25:57,2,CR017967,4020-08-19 09:17:15,0.0
CR015392,4020-08-19 19:25:57,2,CR017968,4020-08-19 09:17:43,600.0
CR015396,4020-08-19 19:25:58,2,CR017977,4020-08-19 09:47:45,0.0
CR015396,4020-08-19 19:25:58,2,CR017979,4020-08-19 09:48:21,1200.0
CR015397,4020-08-20 00:00:00,2,CR018006,4020-08-20 09:00:57,0.0
CR015397,4020-08-20 00:00:00,2,CR018168,4020-09-01 10:48:31,800.0
CR015399,4020-08-19 19:25:59,2,CR017980,4020-08-19 09:55:30,0.0
CR015399,4020-08-19 19:25:59,2,CR017981,4020-08-19 09:56:05,500.0
CR015420,4020-08-17 21:02:09,2,CR018294,4020-09-03 15:11:04,162489.22
CR015420,4020-08-17 21:02:09,2,CR018433,4020-09-09 17:20:19,4654.0
CR015422,4020-08-25 15:02:44,2,CR018001,4020-08-31 00:00:00,1550.0
CR015422,4020-08-25 15:02:44,2,CR018154,4020-08-31 17:00:28,200.0
CR015456,4020-08-20 16:14:54,2,CR018044,4020-08-20 10:13:58,0.0
CR015456,4020-08-20 16:14:54,2,CR018045,4020-08-20 10:14:29,2400.0
CR015472,4020-08-26 16:42:52,2,CR020255,4020-11-13 16:37:07,8750.0
CR015472,4020-08-26 16:42:52,2,CR020254,4020-11-18 00:00:00,138867.0
CR015473,4020-08-26 17:24:06,2,CR019056,4020-09-01 00:00:00,58922.79
CR015473,4020-08-26 17:24:06,2,CR019167,4020-09-30 16:35:17,12250.0
CR015497,4020-08-27 16:21:21,2,CR020304,4020-11-17 10:21:16,1129.0
CR015497,4020-08-27 16:21:21,2,CR020305,4020-11-17 10:21:30,0.0
CR015498,4020-09-29 00:00:00,2,CR018903,4020-09-29 16:39:21,1708.44
CR015498,4020-09-29 00:00:00,2,CR018904,4020-09-29 16:39:36,2043.0
CR015500,4020-08-27 16:34:24,2,CR018472,4020-09-01 00:00:00,18959.58
CR015500,4020-08-27 16:34:24,2,CR018510,4020-09-07 16:14:19,470.94
CR015501,4020-08-27 00:00:00,2,CR018283,4020-08-31 00:00:00,14526.53
CR015501,4020-08-27 00:00:00,2,CR018284,4020-08-31 17:00:41,0.0
CR015502,4020-08-27 17:42:58,2,CR018758,4020-09-01 00:00:00,52596.75
CR015502,4020-08-27 17:42:58,2,CR018759,4020-09-21 17:04:25,0.0
CR015505,4020-08-27 19:54:21,2,CR018141,4020-08-31 16:35:15,0.0
CR015505,4020-08-27 19:54:21,2,CR018443,4020-09-08 16:48:49,1600.0
CR015517,4020-08-28 11:45:33,2,CR018133,4020-08-31 15:34:59,6640.0
CR015517,4020-08-28 11:45:33,2,CR018279,4020-09-03 12:08:13,6175.2
CR015539,4020-08-31 12:16:27,2,CR018411,4020-09-07 16:14:13,45036.39
CR015539,4020-08-31 12:16:27,2,CR018664,4020-09-09 17:20:23,8800.0
CR015545,4020-08-31 14:36:03,2,CR019414,4020-10-21 00:00:00,143839.45
CR015545,4020-08-31 14:36:03,2,CR019744,4020-10-21 18:00:57,0.0
CR015554,4020-08-01 12:00:03,2,CR018152,4020-08-31 00:00:00,0.0
CR015554,4020-08-01 12:00:03,2,CR018245,4020-09-02 15:01:50,0.0
CR015564,4020-08-28 18:21:02,2,CR018181,4020-08-28 11:54:22,0.0
CR015564,4020-08-28 18:21:02,2,CR018182,4020-08-28 11:54:46,2400.0
CR015565,4020-08-27 20:34:00,2,CR018172,4020-08-27 11:20:05,0.0
CR015565,4020-08-27 20:34:00,2,CR018174,4020-08-27 11:33:05,500.0
CR015581,4020-09-01 10:53:13,2,CR018587,4020-09-16 00:00:00,47694.52
CR015581,4020-09-01 10:53:13,2,CR019092,4020-09-28 18:14:19,3348.66
CR015590,4020-09-01 12:17:21,2,CR018260,4020-09-01 16:43:00,5640.0
CR015590,4020-09-01 12:17:21,2,CR018261,4020-09-01 16:43:28,0.0
CR015591,4020-09-01 12:39:57,2,CR018269,4020-09-03 10:25:54,14730.03
CR015591,4020-09-01 12:39:57,2,CR019251,4020-09-03 19:11:11,400.0
CR015597,4020-09-01 14:18:02,2,CR018504,4020-09-15 14:37:42,30260.46
CR015597,4020-09-01 14:18:02,2,CR018606,4020-09-18 11:08:46,850.0
CR015610,4020-09-02 10:08:26,2,CR018270,4020-09-03 10:26:40,2600.0
CR015610,4020-09-02 10:08:26,2,CR018271,4020-09-03 10:27:04,60.0
CR015611,4020-09-02 10:16:00,2,CR018508,4020-09-14 00:00:00,36452.01
CR015611,4020-09-02 10:16:00,2,CR018509,4020-09-14 16:53:06,0.0
CR015619,4020-09-02 14:13:43,2,CR020991,4020-12-01 16:38:59,8750.0
CR015619,4020-09-02 14:13:43,2,CR020990,4020-12-17 00:00:00,287100.0
CR015624,4020-09-08 00:00:00,2,CR018253,4020-09-02 16:19:28,0.0
CR015624,4020-09-08 00:00:00,2,CR018393,4020-09-08 14:26:21,10900.0
CR015625,4020-09-02 15:35:23,2,CR018676,4020-09-22 14:18:32,0.0
CR015625,4020-09-02 15:35:23,2,CR019240,4020-09-22 20:41:17,0.0
CR015631,4020-09-02 16:36:56,2,CR018505,4020-09-07 16:14:17,77272.79
CR015631,4020-09-02 16:36:56,2,CR018506,4020-09-07 16:14:18,0.0
CR015634,4020-09-03 10:30:16,2,CR020543,4020-11-18 00:00:00,9591.95
CR015634,4020-09-03 10:30:16,2,CR020544,4020-11-18 00:00:00,106781.84
CR015649,4020-09-03 12:09:31,2,CR019506,4020-10-16 18:07:19,4523.92
CR015649,4020-09-03 12:09:31,2,CR019507,4020-10-16 18:07:20,36554.09
CR015650,4020-09-03 13:47:04,2,CR019544,4020-10-15 00:00:00,41908.27
CR015650,4020-09-03 13:47:04,2,CR019545,4020-10-15 20:27:26,0.0
CR015662,4020-09-04 14:12:19,2,CR018756,4020-09-21 00:00:00,27379.53
CR015662,4020-09-04 14:12:19,2,CR018757,4020-09-21 17:04:24,0.0
CR015664,4020-09-02 16:37:59,2,CR018358,4020-09-02 11:54:56,11642.0
CR015664,4020-09-02 16:37:59,2,CR018415,4020-09-02 15:07:49,0.0
CR015669,4020-09-04 15:17:29,2,CR020503,4020-11-18 00:00:00,70639.81
CR015669,4020-09-04 15:17:29,2,CR020504,4020-11-25 08:53:21,0.0
CR015684,4020-09-07 11:28:34,2,CR018512,4020-09-15 15:43:34,2821.0
CR015684,4020-09-07 11:28:34,2,CR018515,4020-09-15 15:45:00,150.0
CR015685,4020-09-07 12:22:31,2,CR018788,4020-09-24 10:52:09,0.0
CR015685,4020-09-07 12:22:31,2,CR018790,4020-09-25 00:00:00,291272.35
CR015700,4020-09-07 17:56:31,2,CR018557,4020-09-14 00:00:00,42520.06
CR015700,4020-09-07 17:56:31,2,CR018558,4020-09-14 16:56:20,0.0
CR015714,4020-09-08 09:13:41,2,CR019479,4020-10-19 08:24:24,0.0
CR015714,4020-09-08 09:13:41,2,CR019480,4020-10-19 08:24:49,80.0
CR015715,4020-09-29 00:00:00,2,CR018899,4020-09-29 16:35:27,1368.0
CR015715,4020-09-29 00:00:00,2,CR018900,4020-09-29 16:36:06,1540.0
CR015728,4020-08-26 00:00:00,2,CR018565,4020-09-08 16:48:50,150.0
CR015728,4020-08-26 00:00:00,2,CR018401,4020-09-09 10:08:32,40916.75
CR015732,4020-09-08 16:40:58,2,CR018424,4020-09-08 16:41:06,1400.0
CR015732,4020-09-08 16:40:58,2,CR018425,4020-09-08 16:41:31,0.0
CR015736,4020-09-08 16:41:01,2,CR018494,4020-09-14 16:53:04,0.0
CR015736,4020-09-08 16:41:01,2,CR018784,4020-09-24 09:21:58,0.0
CR015754,4020-09-09 17:52:21,2,CR018761,4020-09-01 00:00:00,24674.63
CR015754,4020-09-09 17:52:21,2,CR018763,4020-09-16 16:20:12,640.0
CR015756,4020-09-01 18:15:45,2,CR018677,4020-09-22 14:20:19,0.0
CR015756,4020-09-01 18:15:45,2,CR018678,4020-09-22 14:20:53,0.0
CR015761,4020-09-09 17:52:22,2,CR018463,4020-09-11 14:03:33,750.0
CR015761,4020-09-09 17:52:22,2,CR018907,4020-09-29 16:42:02,475.0
CR015782,4020-09-10 19:13:17,2,CR018459,4020-09-11 10:39:34,65.0
CR015782,4020-09-10 19:13:17,2,CR019055,4020-09-25 10:28:26,0.0
CR015805,4020-09-11 15:13:59,2,CR019212,4020-09-15 00:00:00,1100.0
